"Blooket
Import Template",,,,,,,,,
797,"Convert 11π/6 to degrees.",0°,330°,315°,90°,60,2,,
798,"Convert 3π/4 to degrees.",240°,360°,135°,330°,60,3,,
799,"Convert π/3 to degrees.",360°,210°,60°,135°,60,3,,
800,"Convert π to degrees.",330°,180°,120°,300°,60,2,,
801,"Convert 11π/6 to degrees.",60°,240°,330°,315°,60,3,,
802,"Convert π/4 to degrees.",210°,45°,180°,135°,60,2,,
803,"Convert 0 to degrees.",0°,300°,225°,45°,60,1,,
804,"Convert π/2 to degrees.",180°,330°,90°,270°,60,3,,
805,"Convert π/6 to degrees.",330°,30°,150°,270°,60,2,,
806,"Convert 7π/4 to degrees.",315°,45°,90°,360°,60,1,,
807,"Convert 5π/3 to degrees.",45°,180°,300°,225°,60,3,,
808,"Convert 11π/6 to degrees.",315°,135°,60°,330°,60,4,,
809,"Convert 11π/6 to degrees.",30°,270°,225°,330°,60,4,,
810,"Convert 2π to degrees.",45°,360°,225°,0°,60,2,,
811,"Convert 5π/4 to degrees.",120°,30°,45°,225°,60,4,,
812,"Convert 5π/4 to degrees.",225°,210°,300°,240°,60,1,,
813,"Convert π/2 to degrees.",360°,180°,90°,45°,60,3,,
814,"Convert 3π/2 to degrees.",270°,225°,45°,135°,60,1,,
815,"Convert π/2 to degrees.",90°,315°,300°,180°,60,1,,
816,"Convert 4π/3 to degrees.",0°,90°,240°,300°,60,3,,
817,"Convert 7π/4 to degrees.",225°,330°,315°,90°,60,3,,
818,"Convert 5π/3 to degrees.",210°,315°,300°,90°,60,3,,
819,"Convert π/4 to degrees.",300°,135°,45°,150°,60,3,,
820,"Convert 5π/6 to degrees.",150°,315°,0°,180°,60,1,,
821,"Convert π/6 to degrees.",210°,45°,135°,30°,60,4,,
822,"Convert π/6 to degrees.",30°,330°,240°,150°,60,1,,
823,"Convert 7π/4 to degrees.",315°,60°,150°,225°,60,1,,
824,"Convert 5π/4 to degrees.",135°,210°,225°,120°,60,3,,
825,"Convert 2π to degrees.",360°,0°,240°,270°,60,1,,
826,"Convert π/4 to degrees.",150°,45°,0°,120°,60,2,,
827,"Convert 0 to degrees.",270°,0°,135°,225°,60,2,,
828,"Convert 0 to degrees.",225°,60°,240°,0°,60,4,,
829,"Convert 2π to degrees.",210°,225°,300°,360°,60,4,,
830,"Convert π/2 to degrees.",90°,270°,225°,330°,60,1,,
831,"Convert 2π/3 to degrees.",30°,60°,45°,120°,60,4,,
832,"Convert 5π/4 to degrees.",225°,45°,30°,90°,60,1,,
833,"Convert 2π to degrees.",45°,240°,360°,300°,60,3,,
834,"Convert 0 to degrees.",210°,45°,90°,0°,60,4,,
835,"Convert π/6 to degrees.",360°,60°,270°,30°,60,4,,
836,"Convert π to degrees.",180°,150°,135°,60°,60,1,,
837,"Convert 5π/6 to degrees.",150°,330°,240°,30°,60,1,,
838,"Convert π/4 to degrees.",0°,45°,210°,315°,60,2,,
839,"Convert 2π to degrees.",135°,60°,90°,360°,60,4,,
840,"Convert π/3 to degrees.",60°,300°,330°,30°,60,1,,
841,"Convert π to degrees.",180°,315°,300°,330°,60,1,,
842,"Convert π to degrees.",210°,240°,180°,225°,60,3,,
843,"Convert 2π to degrees.",360°,0°,60°,240°,60,1,,
844,"Convert 4π/3 to degrees.",300°,0°,90°,240°,60,4,,
845,"Convert 4π/3 to degrees.",135°,330°,240°,90°,60,3,,
846,"Convert π/3 to degrees.",180°,135°,60°,210°,60,3,,
847,"Convert π/2 to degrees.",0°,360°,90°,300°,60,3,,
848,"Convert 7π/6 to degrees.",315°,30°,180°,210°,60,4,,
849,"Convert π/4 to degrees.",90°,135°,180°,45°,60,4,,
850,"Convert 0 to degrees.",30°,0°,90°,240°,60,2,,
851,"Convert 5π/4 to degrees.",225°,210°,0°,90°,60,1,,
852,"Convert 5π/3 to degrees.",360°,300°,225°,240°,60,2,,
853,"Convert 3π/4 to degrees.",300°,135°,180°,30°,60,2,,
854,"Convert 3π/4 to degrees.",135°,90°,315°,225°,60,1,,
855,"Convert 11π/6 to degrees.",300°,180°,210°,330°,60,4,,
856,"Convert 3π/4 to degrees.",120°,330°,210°,135°,60,4,,
857,"Convert 5π/4 to degrees.",150°,0°,270°,225°,60,4,,
858,"Convert π/2 to degrees.",210°,90°,300°,360°,60,2,,
859,"Convert 3π/2 to degrees.",330°,300°,270°,180°,60,3,,
860,"Convert 5π/3 to degrees.",120°,330°,45°,300°,60,4,,
861,"Convert 5π/6 to degrees.",150°,60°,30°,0°,60,1,,
862,"Convert 5π/6 to degrees.",150°,30°,0°,270°,60,1,,
863,"Convert 2π to degrees.",90°,30°,120°,360°,60,4,,
864,"Convert π/3 to degrees.",60°,360°,210°,270°,60,1,,
865,"Convert π/4 to degrees.",210°,45°,0°,330°,60,2,,
866,"Convert π to degrees.",330°,90°,0°,180°,60,4,,
867,"Convert 7π/4 to degrees.",315°,270°,60°,90°,60,1,,
868,"Convert π/4 to degrees.",90°,45°,135°,330°,60,2,,
869,"Convert 3π/2 to degrees.",300°,135°,270°,150°,60,3,,
870,"Convert π/3 to degrees.",135°,315°,225°,60°,60,4,,
871,"Convert 7π/6 to degrees.",60°,210°,270°,150°,60,2,,
872,"Convert 3π/2 to degrees.",30°,270°,180°,135°,60,2,,
873,"Convert 3π/2 to degrees.",120°,270°,360°,330°,60,2,,
874,"Convert 4π/3 to degrees.",315°,210°,240°,135°,60,3,,
875,"Convert 5π/3 to degrees.",330°,135°,90°,300°,60,4,,
876,"Convert 7π/4 to degrees.",300°,315°,330°,150°,60,2,,
877,"Convert π to degrees.",30°,180°,315°,120°,60,2,,
878,"Convert 5π/3 to degrees.",360°,45°,300°,60°,60,3,,
879,"Convert 3π/2 to degrees.",120°,315°,45°,270°,60,4,,
880,"Convert 3π/4 to degrees.",360°,135°,90°,315°,60,2,,
881,"Convert 2π/3 to degrees.",150°,45°,120°,330°,60,3,,
882,"Convert 2π to degrees.",90°,360°,60°,45°,60,2,,
883,"Convert π/3 to degrees.",225°,60°,120°,150°,60,2,,
884,"Convert π/4 to degrees.",45°,30°,0°,240°,60,1,,
885,"Convert 3π/2 to degrees.",270°,45°,360°,0°,60,1,,
886,"Convert π/2 to degrees.",225°,360°,330°,90°,60,4,,
887,"Convert π/2 to degrees.",0°,315°,90°,30°,60,3,,
888,"Convert 3π/2 to degrees.",270°,120°,315°,210°,60,1,,
889,"Convert 2π/3 to degrees.",60°,300°,120°,30°,60,3,,
890,"Convert 0 to degrees.",150°,330°,0°,90°,60,3,,
891,"Convert 11π/6 to degrees.",60°,330°,210°,225°,60,2,,
892,"Convert π/4 to degrees.",45°,270°,315°,135°,60,1,,
893,"Convert 7π/6 to degrees.",240°,300°,210°,225°,60,3,,
894,"Convert 2π to degrees.",360°,225°,45°,210°,60,1,,
895,"Convert 5π/4 to degrees.",270°,135°,210°,225°,60,4,,
896,"Convert 2π/3 to degrees.",315°,120°,240°,60°,60,2,,
897,"Convert 5π/4 to degrees.",330°,90°,0°,225°,60,4,,
898,"Convert π to degrees.",270°,45°,180°,90°,60,3,,
899,"Convert 3π/2 to degrees.",360°,270°,210°,300°,60,2,,
900,"Convert 3π/2 to degrees.",225°,270°,60°,330°,60,2,,
901,"Convert 5π/3 to degrees.",315°,300°,330°,60°,60,2,,
902,"Convert 0 to degrees.",315°,225°,60°,0°,60,4,,
903,"Convert 0 to degrees.",330°,180°,0°,60°,60,3,,
904,"Convert 2π to degrees.",225°,135°,270°,360°,60,4,,
905,"Convert 7π/6 to degrees.",210°,0°,300°,180°,60,1,,
906,"Convert 3π/4 to degrees.",270°,210°,135°,0°,60,3,,
907,"Convert 5π/3 to degrees.",300°,330°,0°,360°,60,1,,
908,"Convert π/2 to degrees.",90°,0°,120°,315°,60,1,,
909,"Convert 0 to degrees.",330°,90°,0°,360°,60,3,,
910,"Convert π/2 to degrees.",120°,90°,60°,0°,60,2,,
911,"Convert 2π to degrees.",210°,330°,360°,90°,60,3,,
912,"Convert π to degrees.",180°,90°,210°,315°,60,1,,
913,"Convert 5π/4 to degrees.",360°,225°,135°,60°,60,2,,
914,"Convert 7π/6 to degrees.",45°,0°,30°,210°,60,4,,
915,"Convert 3π/2 to degrees.",30°,270°,135°,0°,60,2,,
916,"Convert π/4 to degrees.",210°,120°,45°,270°,60,3,,
917,"Convert 4π/3 to degrees.",330°,45°,180°,240°,60,4,,
918,"Convert 7π/6 to degrees.",30°,135°,60°,210°,60,4,,
919,"Convert 3π/4 to degrees.",135°,30°,60°,240°,60,1,,
920,"Convert 11π/6 to degrees.",330°,30°,0°,60°,60,1,,
921,"Convert 4π/3 to degrees.",330°,180°,315°,240°,60,4,,
922,"Convert 7π/6 to degrees.",0°,225°,210°,300°,60,3,,
923,"Convert 4π/3 to degrees.",240°,60°,30°,360°,60,1,,
924,"Convert 4π/3 to degrees.",120°,0°,240°,180°,60,3,,
925,"Convert 7π/4 to degrees.",60°,330°,315°,300°,60,3,,
926,"Convert π/3 to degrees.",360°,135°,60°,150°,60,3,,
927,"Convert π/2 to degrees.",90°,225°,300°,360°,60,1,,
928,"Convert 7π/4 to degrees.",120°,225°,270°,315°,60,4,,
929,"Convert 7π/4 to degrees.",315°,0°,150°,45°,60,1,,
930,"Convert 5π/3 to degrees.",240°,300°,210°,315°,60,2,,
931,"Convert π/2 to degrees.",360°,150°,240°,90°,60,4,,
932,"Convert 4π/3 to degrees.",240°,180°,330°,315°,60,1,,
933,"Convert 11π/6 to degrees.",180°,330°,135°,315°,60,2,,
934,"Convert 2π to degrees.",270°,360°,315°,0°,60,2,,
935,"Convert π/2 to degrees.",0°,360°,90°,30°,60,3,,
936,"Convert 7π/6 to degrees.",210°,135°,0°,225°,60,1,,
937,"Convert π/6 to degrees.",360°,135°,330°,30°,60,4,,
938,"Convert 3π/2 to degrees.",60°,270°,330°,135°,60,2,,
939,"Convert π to degrees.",240°,300°,45°,180°,60,4,,
940,"Convert π to degrees.",60°,45°,315°,180°,60,4,,
941,"Convert 5π/6 to degrees.",225°,150°,330°,300°,60,2,,
942,"Convert 5π/4 to degrees.",270°,330°,360°,225°,60,4,,
943,"Convert 3π/2 to degrees.",150°,180°,0°,270°,60,4,,
944,"Convert π/3 to degrees.",60°,150°,90°,315°,60,1,,
945,"Convert 7π/4 to degrees.",315°,30°,120°,210°,60,1,,
946,"Convert 5π/6 to degrees.",150°,315°,90°,240°,60,1,,
947,"Convert π/3 to degrees.",120°,60°,270°,180°,60,2,,
948,"Convert 5π/6 to degrees.",240°,30°,150°,210°,60,3,,
949,"Convert π/3 to degrees.",120°,60°,330°,90°,60,2,,
950,"Convert 3π/4 to degrees.",300°,315°,135°,210°,60,3,,
951,"Convert 2π to degrees.",30°,210°,120°,360°,60,4,,
952,"Convert 3π/2 to degrees.",270°,150°,0°,120°,60,1,,
953,"Convert 2π/3 to degrees.",270°,120°,30°,240°,60,2,,
954,"Convert 5π/3 to degrees.",60°,0°,315°,300°,60,4,,
955,"Convert 3π/2 to degrees.",30°,150°,270°,210°,60,3,,
956,"Convert 7π/4 to degrees.",315°,360°,330°,0°,60,1,,
957,"Convert π/4 to degrees.",45°,90°,315°,360°,60,1,,
958,"Convert 3π/4 to degrees.",60°,120°,180°,135°,60,4,,
959,"Convert π/6 to degrees.",180°,30°,240°,60°,60,2,,
960,"Convert 5π/3 to degrees.",300°,30°,45°,60°,60,1,,
961,"Convert 7π/4 to degrees.",315°,300°,45°,90°,60,1,,
962,"Convert π/4 to degrees.",135°,210°,315°,45°,60,4,,
963,"Convert 7π/6 to degrees.",315°,210°,180°,0°,60,2,,
964,"Convert 11π/6 to degrees.",135°,330°,120°,0°,60,2,,
965,"Convert 3π/4 to degrees.",315°,360°,90°,135°,60,4,,
966,"Convert π/6 to degrees.",30°,330°,150°,210°,60,1,,
967,"Convert 0 to degrees.",0°,150°,315°,270°,60,1,,
968,"Convert 3π/2 to degrees.",180°,270°,240°,330°,60,2,,
969,"Convert π to degrees.",330°,210°,180°,135°,60,3,,
970,"Convert 7π/6 to degrees.",120°,30°,210°,135°,60,3,,
971,"Convert 3π/4 to degrees.",135°,45°,240°,30°,60,1,,
972,"Convert 2π/3 to degrees.",120°,45°,210°,0°,60,1,,
973,"Convert π to degrees.",180°,330°,45°,300°,60,1,,
974,"Convert 5π/6 to degrees.",0°,60°,90°,150°,60,4,,
975,"Convert 5π/4 to degrees.",45°,30°,225°,330°,60,3,,
976,"Convert π/2 to degrees.",60°,330°,90°,225°,60,3,,
977,"Convert 5π/3 to degrees.",210°,150°,300°,60°,60,3,,
978,"Convert π/2 to degrees.",150°,300°,90°,60°,60,3,,
979,"Convert π/4 to degrees.",45°,330°,150°,0°,60,1,,
980,"Convert 5π/4 to degrees.",0°,240°,225°,330°,60,3,,
981,"Convert 5π/4 to degrees.",60°,45°,300°,225°,60,4,,
982,"Convert 3π/2 to degrees.",330°,240°,270°,300°,60,3,,
983,"Convert 2π/3 to degrees.",120°,330°,135°,60°,60,1,,
984,"Convert 2π/3 to degrees.",210°,360°,120°,30°,60,3,,
985,"Convert π/2 to degrees.",30°,360°,180°,90°,60,4,,
986,"Convert π/2 to degrees.",45°,135°,240°,90°,60,4,,
987,"Convert 5π/3 to degrees.",300°,135°,240°,225°,60,1,,
988,"Convert 0 to degrees.",360°,120°,0°,330°,60,3,,
989,"Convert π/4 to degrees.",120°,45°,135°,240°,60,2,,
990,"Convert π/2 to degrees.",270°,90°,225°,240°,60,2,,
991,"Convert π to degrees.",0°,120°,360°,180°,60,4,,
992,"Convert 5π/4 to degrees.",150°,45°,225°,135°,60,3,,
993,"Convert 5π/3 to degrees.",300°,150°,360°,30°,60,1,,
994,"Convert 2π to degrees.",360°,90°,45°,300°,60,1,,
995,"Convert 5π/6 to degrees.",60°,150°,135°,180°,60,2,,
996,"Convert π/6 to degrees.",30°,300°,120°,240°,60,1,,
997,"Convert π/2 to degrees.",90°,45°,240°,210°,60,1,,
998,"Convert 5π/3 to degrees.",225°,0°,300°,120°,60,3,,
999,"Convert 5π/3 to degrees.",315°,300°,0°,60°,60,2,,
1000,"Convert 5π/6 to degrees.",150°,135°,300°,60°,60,1,,
