903,"Solve for x.

24/x=4",6,x=6,,,60,,,typing
904,"Solve for x.

8=32/x",4,x=4,,,60,,,typing
905,"Solve for x.

8=14-x",6,x=6,,,60,,,typing
906,"Solve for x.

x/3=9",27,x=27,,,60,,,typing
907,"Solve for x.

9=x-6",15,x=15,,,60,,,typing
908,"Solve for x.

x-8=4",12,x=12,,,60,,,typing
909,"Solve for x.

x*9=45",5,x=5,,,60,,,typing
910,"Solve for x.

x+3=11",8,x=8,,,60,,,typing
911,"Solve for x.

x+6=10",4,x=4,,,60,,,typing
912,"Solve for x.

x/4=8",32,x=32,,,60,,,typing
913,"Solve for x.

72/x=8",9,x=9,,,60,,,typing
914,"Solve for x.

5=13-x",8,x=8,,,60,,,typing
915,"Solve for x.

7=x/6",42,x=42,,,60,,,typing
916,"Solve for x.

3*x=18",6,x=6,,,60,,,typing
917,"Solve for x.

3*x=24",8,x=8,,,60,,,typing
918,"Solve for x.

x+2=10",8,x=8,,,60,,,typing
919,"Solve for x.

8=x/6",48,x=48,,,60,,,typing
920,"Solve for x.

9=3+x",6,x=6,,,60,,,typing
921,"Solve for x.

x/2=4",8,x=8,,,60,,,typing
922,"Solve for x.

x-2=9",11,x=11,,,60,,,typing
923,"Solve for x.

x/3=8",24,x=24,,,60,,,typing
924,"Solve for x.

x-5=4",9,x=9,,,60,,,typing
925,"Solve for x.

4=x-6",10,x=10,,,60,,,typing
926,"Solve for x.

5=x/7",35,x=35,,,60,,,typing
927,"Solve for x.

5=x/6",30,x=30,,,60,,,typing
928,"Solve for x.

9=x-7",16,x=16,,,60,,,typing
929,"Solve for x.

5=x-2",7,x=7,,,60,,,typing
930,"Solve for x.

2=x/9",18,x=18,,,60,,,typing
931,"Solve for x.

x+4=12",8,x=8,,,60,,,typing
932,"Solve for x.

6=3*x",2,x=2,,,60,,,typing
933,"Solve for x.

4=36/x",9,x=9,,,60,,,typing
934,"Solve for x.

11=x+3",8,x=8,,,60,,,typing
935,"Solve for x.

8=x-5",13,x=13,,,60,,,typing
936,"Solve for x.

9-x=5",4,x=4,,,60,,,typing
937,"Solve for x.

5+x=14",9,x=9,,,60,,,typing
938,"Solve for x.

10-x=6",4,x=4,,,60,,,typing
939,"Solve for x.

5=14-x",9,x=9,,,60,,,typing
940,"Solve for x.

32/x=4",8,x=8,,,60,,,typing
941,"Solve for x.

x-6=3",9,x=9,,,60,,,typing
942,"Solve for x.

9=13-x",4,x=4,,,60,,,typing
943,"Solve for x.

14-x=6",8,x=8,,,60,,,typing
944,"Solve for x.

11-x=2",9,x=9,,,60,,,typing
945,"Solve for x.

13-x=9",4,x=4,,,60,,,typing
946,"Solve for x.

5=2+x",3,x=3,,,60,,,typing
947,"Solve for x.

9=36/x",4,x=4,,,60,,,typing
948,"Solve for x.

x/3=9",27,x=27,,,60,,,typing
949,"Solve for x.

3=9-x",6,x=6,,,60,,,typing
950,"Solve for x.

x-9=8",17,x=17,,,60,,,typing
951,"Solve for x.

4=x/9",36,x=36,,,60,,,typing
952,"Solve for x.

x-9=3",12,x=12,,,60,,,typing
953,"Solve for x.

63=9*x",7,x=7,,,60,,,typing
954,"Solve for x.

35=5*x",7,x=7,,,60,,,typing
955,"Solve for x.

45/x=9",5,x=5,,,60,,,typing
956,"Solve for x.

9-x=2",7,x=7,,,60,,,typing
957,"Solve for x.

8=16/x",2,x=2,,,60,,,typing
958,"Solve for x.

16=2*x",8,x=8,,,60,,,typing
959,"Solve for x.

4+x=12",8,x=8,,,60,,,typing
960,"Solve for x.

11-x=6",5,x=5,,,60,,,typing
961,"Solve for x.

9+x=17",8,x=8,,,60,,,typing
962,"Solve for x.

16-x=9",7,x=7,,,60,,,typing
963,"Solve for x.

6=15-x",9,x=9,,,60,,,typing
964,"Solve for x.

18/x=9",2,x=2,,,60,,,typing
965,"Solve for x.

8=48/x",6,x=6,,,60,,,typing
966,"Solve for x.

2=8/x",4,x=4,,,60,,,typing
967,"Solve for x.

63=x*9",7,x=7,,,60,,,typing
968,"Solve for x.

36/x=4",9,x=9,,,60,,,typing
969,"Solve for x.

48/x=8",6,x=6,,,60,,,typing
970,"Solve for x.

x+4=13",9,x=9,,,60,,,typing
971,"Solve for x.

8=12-x",4,x=4,,,60,,,typing
972,"Solve for x.

2=x-8",10,x=10,,,60,,,typing
973,"Solve for x.

3=x/5",15,x=15,,,60,,,typing
974,"Solve for x.

x/3=5",15,x=15,,,60,,,typing
975,"Solve for x.

12-x=5",7,x=7,,,60,,,typing
976,"Solve for x.

12=x*3",4,x=4,,,60,,,typing
977,"Solve for x.

x+5=7",2,x=2,,,60,,,typing
978,"Solve for x.

6*x=12",2,x=2,,,60,,,typing
979,"Solve for x.

4=7-x",3,x=3,,,60,,,typing
980,"Solve for x.

8=14-x",6,x=6,,,60,,,typing
981,"Solve for x.

x-8=4",12,x=12,,,60,,,typing
982,"Solve for x.

40=8*x",5,x=5,,,60,,,typing
983,"Solve for x.

5-x=3",2,x=2,,,60,,,typing
984,"Solve for x.

6+x=14",8,x=8,,,60,,,typing
985,"Solve for x.

7+x=16",9,x=9,,,60,,,typing
986,"Solve for x.

6=13-x",7,x=7,,,60,,,typing
987,"Solve for x.

x/8=6",48,x=48,,,60,,,typing
988,"Solve for x.

18=x*6",3,x=3,,,60,,,typing
989,"Solve for x.

2=12/x",6,x=6,,,60,,,typing
990,"Solve for x.

8=10-x",2,x=2,,,60,,,typing
991,"Solve for x.

3=18/x",6,x=6,,,60,,,typing
992,"Solve for x.

x-7=2",9,x=9,,,60,,,typing
993,"Solve for x.

3+x=8",5,x=5,,,60,,,typing
994,"Solve for x.

8=x-4",12,x=12,,,60,,,typing
995,"Solve for x.

9=16-x",7,x=7,,,60,,,typing
996,"Solve for x.

8=6+x",2,x=2,,,60,,,typing
997,"Solve for x.

6+x=14",8,x=8,,,60,,,typing
998,"Solve for x.

2=14/x",7,x=7,,,60,,,typing
999,"Solve for x.

x/2=6",12,x=12,,,60,,,typing
1000,"Solve for x.

x/4=3",12,x=12,,,60,,,typing
