"","S"
"13500",-0.789961993694305
"13501",-0.76871919631958
"13502",-0.74659252166748
"13503",-0.723607420921326
"13504",-0.699790239334106
"13505",-0.675168454647064
"13506",-0.649770319461823
"13507",-0.623625040054321
"13508",-0.596762716770172
"13509",-0.569214224815369
"13510",-0.541011273860931
"13511",-0.512186169624329
"13512",-0.482772201299667
"13513",-0.452803075313568
"13514",-0.422313332557678
"13515",-0.391337990760803
"13516",-0.359912693500519
"13517",-0.328073531389236
"13518",-0.295857161283493
"13519",-0.263300597667694
"13520",-0.23044128715992
"13521",-0.197316989302635
"13522",-0.163965836167336
"13523",-0.130426123738289
"13524",-0.0967364609241486
"13525",-0.0629355609416962
"13526",-0.0290623009204865
"13527",0.00484438007697463
"13528",0.0387454889714718
"13529",0.0726020485162735
"13530",0.106375128030777
"13531",0.140025898814201
"13532",0.173515647649765
"13533",0.206805899739265
"13534",0.239858359098434
"13535",0.272635012865067
"13536",0.305098176002502
"13537",0.337210536003113
"13538",0.368935167789459
"13539",0.400235593318939
"13540",0.431075781583786
"13541",0.461420327425003
"13542",0.491234332323074
"13543",0.520483493804932
"13544",0.549134135246277
"13545",0.577153444290161
"13546",0.604509055614471
"13547",0.631169617176056
"13548",0.657104432582855
"13549",0.682283699512482
"13550",0.706678450107574
"13551",0.730260670185089
"13552",0.753003180027008
"13553",0.77487987279892
"13554",0.795865535736084
"13555",0.815936148166656
"13556",0.83506852388382
"13557",0.853240728378296
"13558",0.870431900024414
"13559",0.886622190475464
"13560",0.901793003082275
"13561",0.915926873683929
"13562",0.929007649421692
"13563",0.94102019071579
"13564",0.951950669288635
"13565",0.96178662776947
"13566",0.970516681671143
"13567",0.97813081741333
"13568",0.984620273113251
"13569",0.989977538585663
"13570",0.994196534156799
"13571",0.997272312641144
"13572",0.999201476573944
"13573",0.999981641769409
"13574",0.999612092971802
"13575",0.998093068599701
"13576",0.99542647600174
"13577",0.991615235805511
"13578",0.98666387796402
"13579",0.980578005313873
"13580",0.973364591598511
"13581",0.965032041072845
"13582",0.955589830875397
"13583",0.945048809051514
"13584",0.933421194553375
"13585",0.920720279216766
"13586",0.906960725784302
"13587",0.892158269882202
"13588",0.876330018043518
"13589",0.859494149684906
"13590",0.841669976711273
"13591",0.822878003120422
"13592",0.803139865398407
"13593",0.782478272914886
"13594",0.760917007923126
"13595",0.738480746746063
"13596",0.71519535779953
"13597",0.691087663173676
"13598",0.666185319423676
"13599",0.640516936779022
"13600",0.614112079143524
"13601",0.587001144886017
"13602",0.559215188026428
"13603",0.530786275863647
"13604",0.501747071743011
"13605",0.47213089466095
"13606",0.441971868276596
"13607",0.411304622888565
"13608",0.380164474248886
"13609",0.348587185144424
"13610",0.316609084606171
"13611",0.284266948699951
"13612",0.251597940921783
"13613",0.218639627099037
"13614",0.185429930686951
"13615",0.152007013559341
"13616",0.118409313261509
"13617",0.0846754685044289
"13618",0.0508442558348179
"13619",0.0169545840471983
"13620",-0.0169545840471983
"13621",-0.0508442558348179
"13622",-0.0846754685044289
"13623",-0.118409313261509
"13624",-0.152007013559341
"13625",-0.185429930686951
"13626",-0.218639627099037
"13627",-0.251597940921783
"13628",-0.284266948699951
"13629",-0.316609084606171
"13630",-0.348587185144424
"13631",-0.380164474248886
"13632",-0.411304622888565
"13633",-0.441971868276596
"13634",-0.47213089466095
"13635",-0.501747071743011
"13636",-0.530786275863647
"13637",-0.559215188026428
"13638",-0.587001144886017
"13639",-0.614112079143524
"13640",-0.640516936779022
"13641",-0.666185319423676
"13642",-0.691087663173676
"13643",-0.71519535779953
"13644",-0.738480746746063
"13645",-0.760917007923126
"13646",-0.782478272914886
"13647",-0.803139865398407
"13648",-0.822878003120422
"13649",-0.841669976711273
"13650",-0.859494149684906
"13651",-0.876330018043518
"13652",-0.892158269882202
"13653",-0.906960725784302
"13654",-0.920720279216766
"13655",-0.933421194553375
"13656",-0.945048809051514
"13657",-0.955589830875397
"13658",-0.965032041072845
"13659",-0.973364591598511
"13660",-0.980578005313873
"13661",-0.98666387796402
"13662",-0.991615235805511
"13663",-0.99542647600174
"13664",-0.998093068599701
"13665",-0.999612092971802
"13666",-0.999981641769409
"13667",-0.999201476573944
"13668",-0.997272312641144
"13669",-0.994196534156799
"13670",-0.989977538585663
"13671",-0.984620273113251
"13672",-0.97813081741333
"13673",-0.970516681671143
"13674",-0.96178662776947
"13675",-0.951950669288635
"13676",-0.94102019071579
"13677",-0.929007649421692
"13678",-0.915926873683929
"13679",-0.901793003082275
"13680",-0.886622190475464
"13681",-0.870431900024414
"13682",-0.853240728378296
"13683",-0.83506852388382
"13684",-0.815936148166656
"13685",-0.795865535736084
"13686",-0.77487987279892
"13687",-0.753003180027008
"13688",-0.730260670185089
"13689",-0.706678450107574
"13690",-0.682283699512482
"13691",-0.657104432582855
"13692",-0.631169617176056
"13693",-0.604509055614471
"13694",-0.577153444290161
"13695",-0.549134135246277
"13696",-0.520483493804932
"13697",-0.491234332323074
"13698",-0.461420327425003
"13699",-0.431075781583786
"13700",-0.400235593318939
"13701",-0.368935167789459
"13702",-0.337210536003113
"13703",-0.305098176002502
"13704",-0.272635012865067
"13705",-0.239858359098434
"13706",-0.206805899739265
"13707",-0.173515647649765
"13708",-0.140025898814201
"13709",-0.106375128030777
"13710",-0.0726020485162735
"13711",-0.0387454889714718
"13712",-0.00484438007697463
"13713",0.0290623009204865
"13714",0.0629355609416962
"13715",0.0967364609241486
"13716",0.130426123738289
"13717",0.163965836167336
"13718",0.197316989302635
"13719",0.23044128715992
"13720",0.263300597667694
"13721",0.295857161283493
"13722",0.328073531389236
"13723",0.359912693500519
"13724",0.391337990760803
"13725",0.422313332557678
"13726",0.452803075313568
"13727",0.482772201299667
"13728",0.512186169624329
"13729",0.541011273860931
"13730",0.569214224815369
"13731",0.596762716770172
"13732",0.623625040054321
"13733",0.649770319461823
"13734",0.675168454647064
"13735",0.699790239334106
"13736",0.723607420921326
"13737",0.74659252166748
"13738",0.76871919631958
"13739",0.789961993694305
"13740",0.810296416282654
"13741",0.829699158668518
"13742",0.848147928714752
"13743",0.865621447563171
"13744",0.882099628448486
"13745",0.897563517093658
"13746",0.911995410919189
"13747",0.925378620624542
"13748",0.93769782781601
"13749",0.948938846588135
"13750",0.959088742733002
"13751",0.968135833740234
"13752",0.976069748401642
"13753",0.982881367206573
"13754",0.988562762737274
"13755",0.993107557296753
"13756",0.99651038646698
"13757",0.99876743555069
"13758",0.999876081943512
"13759",0.999835014343262
"13760",0.998644292354584
"13761",0.996305286884308
"13762",0.992820739746094
"13763",0.988194584846497
"13764",0.982432186603546
"13765",0.975540161132812
"13766",0.967526435852051
"13767",0.958400189876556
"13768",0.948171973228455
"13769",0.936853528022766
"13770",0.924457788467407
"13771",0.910999119281769
"13772",0.896493017673492
"13773",0.880955994129181
"13774",0.864406108856201
"13775",0.846862256526947
"13776",0.828344643115997
"13777",0.808874607086182
"13778",0.788474500179291
"13779",0.767167747020721
"13780",0.744978904724121
"13781",0.721933424472809
"13782",0.698057889938354
"13783",0.673379719257355
"13784",0.647927224636078
"13785",0.621729731559753
"13786",0.594817399978638
"13787",0.56722104549408
"13788",0.538972556591034
"13789",0.510104298591614
"13790",0.480649530887604
"13791",0.450642108917236
"13792",0.420116513967514
"13793",0.389107823371887
"13794",0.357651770114899
"13795",0.32578444480896
"13796",0.29354253411293
"13797",0.26096311211586
"13798",0.228083595633507
"13799",0.194941848516464
"13800",0.161575928330421
"13801",0.128024235367775
"13802",0.0943253412842751
"13803",0.0605179853737354
"13804",0.0266410410404205
"13805",-0.00726653449237347
"13806",-0.041165754199028
"13807",-0.0750176385045052
"13808",-0.108783267438412
"13809",-0.142423823475838
"13810",-0.175900593400002
"13811",-0.209175124764442
"13812",-0.242209136486053
"13813",-0.274964660406113
"13814",-0.307404011487961
"13815",-0.339489877223969
"13816",-0.371185421943665
"13817",-0.402454137802124
"13818",-0.43326011300087
"13819",-0.463567912578583
"13820",-0.493342697620392
"13821",-0.522550165653229
"13822",-0.551156878471375
"13823",-0.579129815101624
"13824",-0.606436848640442
"13825",-0.633046567440033
"13826",-0.658928394317627
"13827",-0.684052526950836
"13828",-0.708390176296234
"13829",-0.731913268566132
"13830",-0.754594802856445
"13831",-0.776408672332764
"13832",-0.797329783439636
"13833",-0.817334115505219
"13834",-0.836398661136627
"13835",-0.854501485824585
"13836",-0.87162172794342
"13837",-0.887739837169647
"13838",-0.902837157249451
"13839",-0.916896343231201
"13840",-0.929901242256165
"13841",-0.941836953163147
"13842",-0.952689707279205
"13843",-0.962447047233582
"13844",-0.971097648143768
"13845",-0.978631734848022
"13846",-0.985040545463562
"13847",-0.990316689014435
"13848",-0.994454145431519
"13849",-0.997448205947876
"13850",-0.999295294284821
"13851",-0.99999338388443
"13852",-0.999541699886322
"13853",-0.99794065952301
"13854",-0.995192170143127
"13855",-0.991299331188202
"13856",-0.986266732215881
"13857",-0.980100035667419
"13858",-0.972806453704834
"13859",-0.964394271373749
"13860",-0.954873204231262
"13861",-0.944254159927368
"13862",-0.93254941701889
"13863",-0.919772386550903
"13864",-0.905937790870667
"13865",-0.89106148481369
"13866",-0.87516063451767
"13867",-0.858253479003906
"13868",-0.840359508991241
"13869",-0.821499228477478
"13870",-0.801694393157959
"13871",-0.780967772006989
"13872",-0.759343087673187
"13873",-0.736845374107361
"13874",-0.713500320911407
"13875",-0.68933492898941
"13876",-0.66437691450119
"13877",-0.638654947280884
"13878",-0.612198650836945
"13879",-0.585038423538208
"13880",-0.557205498218536
"13881",-0.528731882572174
"13882",-0.499650359153748
"13883",-0.469994276762009
"13884",-0.439797788858414
"13885",-0.409095585346222
"13886",-0.377923011779785
"13887",-0.346315890550613
"13888",-0.314310550689697
"13889",-0.281943827867508
"13890",-0.249252915382385
"13891",-0.21627539396286
"13892",-0.183049187064171
"13893",-0.14961251616478
"13894",-0.116003811359406
"13895",-0.0822617188096046
"13896",-0.0484250411391258
"13897",-0.0145326852798462
"13898",0.0193763822317123
"13899",0.0532631725072861
"13900",0.0870887115597725
"13901",0.120814122259617
"13902",0.154400616884232
"13903",0.187809571623802
"13904",0.221002578735352
"13905",0.253941476345062
"13906",0.286588370800018
"13907",0.318905740976334
"13908",0.350856423377991
"13909",0.382403701543808
"13910",0.413511246442795
"13911",0.444143325090408
"13912",0.474264740943909
"13913",0.503840804100037
"13914",0.532837569713593
"13915",0.561221659183502
"13916",0.588960409164429
"13917",0.616021931171417
"13918",0.64237517118454
"13919",0.667989790439606
"13920",0.692836344242096
"13921",0.716886222362518
"13922",0.740111827850342
"13923",0.762486398220062
"13924",0.783984243869781
"13925",0.804580628871918
"13926",0.82425194978714
"13927",0.842975437641144
"13928",0.860729694366455
"13929",0.877494275569916
"13930",0.893249809741974
"13931",0.907978296279907
"13932",0.9216628074646
"13933",0.934287488460541
"13934",0.945837914943695
"13935",0.956300795078278
"13936",0.965664148330688
"13937",0.973917067050934
"13938",0.981050193309784
"13939",0.987055242061615
"13940",0.991925358772278
"13941",0.995654940605164
"13942",0.998239696025848
"13943",0.999676585197449
"13944",0.9999640583992
"13945",0.999101758003235
"13946",0.997090637683868
"13947",0.993933022022247
"13948",0.989632546901703
"13949",0.984194159507751
"13950",0.977624118328094
"13951",0.969929993152618
"13952",0.96112060546875
"13953",0.951206088066101
"13954",0.940197885036469
"13955",0.9281085729599
"13956",0.914952039718628
"13957",0.900743544101715
"13958",0.88549929857254
"13959",0.869236886501312
"13960",0.85197502374649
"13961",0.833733558654785
"13962",0.814533352851868
"13963",0.794396638870239
"13964",0.773346483707428
"13965",0.751407086849213
"13966",0.728603720664978
"13967",0.704962611198425
"13968",0.680510878562927
"13969",0.655276656150818
"13970",0.629289031028748
"13971",0.602577805519104
"13972",0.575173676013947
"13973",0.547108232975006
"13974",0.518413722515106
"13975",0.489123076200485
"13976",0.459270060062408
"13977",0.428888946771622
"13978",0.398014664649963
"13979",0.366682767868042
"13980",0.334929227828979
"13981",0.302790582180023
"13982",0.270303785800934
"13983",0.237506166100502
"13984",0.204435452818871
"13985",0.171129688620567
"13986",0.137627154588699
"13987",0.103966362774372
"13988",0.0701860338449478
"13989",0.0363249965012074
"13990",0.00242219702340662
"13991",-0.0314833894371986
"13992",-0.065352775156498
"13993",-0.0991470143198967
"13994",-0.132827252149582
"13995",-0.166354760527611
"13996",-0.199690997600555
"13997",-0.232797607779503
"13998",-0.265636563301086
"13999",-0.298170059919357
"14000",-0.33036071062088
"14001",-0.362171500921249
"14002",-0.393565863370895
"14003",-0.424507707357407
"14004",-0.45496141910553
"14005",-0.484892010688782
"14006",-0.514265060424805
"14007",-0.543046772480011
"14008",-0.57120406627655
"14009",-0.59870457649231
"14010",-0.625516712665558
"14011",-0.651609599590302
"14012",-0.676953256130219
"14013",-0.701518476009369
"14014",-0.725277125835419
"14015",-0.748201787471771
"14016",-0.770266175270081
"14017",-0.791444838047028
"14018",-0.811713516712189
"14019",-0.831048846244812
"14020",-0.849428594112396
"14021",-0.866831660270691
"14022",-0.883238017559052
"14023",-0.898628830909729
"14024",-0.91298633813858
"14025",-0.926294028759003
"14026",-0.938536703586578
"14027",-0.949700176715851
"14028",-0.959771692752838
"14029",-0.968739569187164
"14030",-0.976593613624573
"14031",-0.983324706554413
"14032",-0.988925158977509
"14033",-0.993388533592224
"14034",-0.996709644794464
"14035",-0.998884737491608
"14036",-0.999911248683929
"14037",-0.999788045883179
"14038",-0.998515248298645
"14039",-0.996094346046448
"14040",-0.992528080940247
"14041",-0.987820625305176
"14042",-0.98197728395462
"14043",-0.975004851818085
"14044",-0.966911315917969
"14045",-0.957706034183502
"14046",-0.947399497032166
"14047",-0.936003684997559
"14048",-0.923531532287598
"14049",-0.909997522830963
"14050",-0.895417213439941
"14051",-0.879807233810425
"14052",-0.863185703754425
"14053",-0.845571577548981
"14054",-0.826985239982605
"14055",-0.807448029518127
"14056",-0.786982357501984
"14057",-0.76561176776886
"14058",-0.743360877037048
"14059",-0.720255255699158
"14060",-0.696321427822113
"14061",-0.671586990356445
"14062",-0.646080315113068
"14063",-0.619830787181854
"14064",-0.592868506908417
"14065",-0.565224587917328
"14066",-0.536930680274963
"14067",-0.50801944732666
"14068",-0.478524088859558
"14069",-0.448478490114212
"14070",-0.417917191982269
"14071",-0.38687539100647
"14072",-0.355388730764389
"14073",-0.323493450880051
"14074",-0.291226178407669
"14075",-0.258624076843262
"14076",-0.225724577903748
"14077",-0.19256554543972
"14078",-0.159185096621513
"14079",-0.125621601939201
"14080",-0.0919136703014374
"14081",-0.0581000484526157
"14082",-0.0242196265608072
"14083",0.00968864653259516
"14084",0.0435857772827148
"14085",0.0774327963590622
"14086",0.111190773546696
"14087",0.144820898771286
"14088",0.178284510970116
"14089",0.211543127894402
"14090",0.244558498263359
"14091",0.277292668819427
"14092",0.309707999229431
"14093",0.341767221689224
"14094",0.373433470726013
"14095",0.40467032790184
"14096",0.435441881418228
"14097",0.465712755918503
"14098",0.495448142290115
"14099",0.524613857269287
"14100",0.55317634344101
"14101",0.581102728843689
"14102",0.608361005783081
"14103",0.634919762611389
"14104",0.660748422145844
"14105",0.685817360877991
"14106",0.71009773015976
"14107",0.733561635017395
"14108",0.756182014942169
"14109",0.777932941913605
"14110",0.798789381980896
"14111",0.818727314472198
"14112",0.837723851203918
"14113",0.855757176876068
"14114",0.872806489467621
"14115",0.88885223865509
"14116",0.903876006603241
"14117",0.917860388755798
"14118",0.930789470672607
"14119",0.942648231983185
"14120",0.953423142433167
"14121",0.963101744651794
"14122",0.97167295217514
"14123",0.979126930236816
"14124",0.98545503616333
"14125",0.990650057792664
"14126",0.994705975055695
"14127",0.997618198394775
"14128",0.999383270740509
"14129",0.999999284744263
"14130",0.99946540594101
"14131",0.997782349586487
"14132",0.994951963424683
"14133",0.990977585315704
"14134",0.985863745212555
"14135",0.979616343975067
"14136",0.972242534160614
"14137",0.963750839233398
"14138",0.954150974750519
"14139",0.943453967571259
"14140",0.931672155857086
"14141",0.918819069862366
"14142",0.904909551143646
"14143",0.889959514141083
"14144",0.873986124992371
"14145",0.85700786113739
"14146",0.839044153690338
"14147",0.820115685462952
"14148",0.800244212150574
"14149",0.779452621936798
"14150",0.757764756679535
"14151",0.73520565032959
"14152",0.711801111698151
"14153",0.687578201293945
"14154",0.662564635276794
"14155",0.636789202690125
"14156",0.610281646251678
"14157",0.583072304725647
"14158",0.555192530155182
"14159",0.526674449443817
"14160",0.497550696134567
"14161",0.467854887247086
"14162",0.437621116638184
"14163",0.406884163618088
"14164",0.375679343938828
"14165",0.34404256939888
"14166",0.312010198831558
"14167",0.279619067907333
"14168",0.24690642952919
"14169",0.21390987932682
"14170",0.180667385458946
"14171",0.147217139601707
"14172",0.113597624003887
"14173",0.0798474922776222
"14174",0.0460055433213711
"14175",0.0121107008308172
"14176",-0.0217980686575174
"14177",-0.0556817725300789
"14178",-0.0895014554262161
"14179",-0.123218223452568
"14180",-0.156793311238289
"14181",-0.190188109874725
"14182",-0.223364233970642
"14183",-0.256283521652222
"14184",-0.288908123970032
"14185",-0.321200519800186
"14186",-0.353123605251312
"14187",-0.384640663862228
"14188",-0.415715456008911
"14189",-0.446312218904495
"14190",-0.476395815610886
"14191",-0.505931615829468
"14192",-0.534885704517365
"14193",-0.563224732875824
"14194",-0.590916216373444
"14195",-0.617928147315979
"14196",-0.644229650497437
"14197",-0.669790387153625
"14198",-0.694580912590027
"14199",-0.718572854995728
"14200",-0.741738498210907
"14201",-0.76405131816864
"14202",-0.785485625267029
"14203",-0.806016683578491
"14204",-0.825621008872986
"14205",-0.844276010990143
"14206",-0.861960232257843
"14207",-0.878653347492218
"14208",-0.894336104393005
"14209",-0.908990621566772
"14210",-0.922599852085114
"14211",-0.935148298740387
"14212",-0.946621477603912
"14213",-0.957006216049194
"14214",-0.966290533542633
"14215",-0.974463820457458
"14216",-0.981516599655151
"14217",-0.987440824508667
"14218",-0.992229640483856
"14219",-0.9958775639534
"14220",-0.998380422592163
"14221",-0.999735236167908
"14222",-0.999940574169159
"14223",-0.998996198177338
"14224",-0.99690306186676
"14225",-0.993663668632507
"14226",-0.9892817735672
"14227",-0.983762323856354
"14228",-0.977111756801605
"14229",-0.969337642192841
"14230",-0.960448980331421
"14231",-0.950455904006958
"14232",-0.939370036125183
"14233",-0.927204012870789
"14234",-0.913971900939941
"14235",-0.899688839912415
"14236",-0.884371280670166
"14237",-0.868036866188049
"14238",-0.850704312324524
"14239",-0.832393646240234
"14240",-0.813125848770142
"14241",-0.792923092842102
"14242",-0.771808564662933
"14243",-0.749806642532349
"14244",-0.726942539215088
"14245",-0.703242599964142
"14246",-0.678734064102173
"14247",-0.653445065021515
"14248",-0.627404689788818
"14249",-0.60064297914505
"14250",-0.573190569877625
"14251",-0.545079112052917
"14252",-0.516340911388397
"14253",-0.487008959054947
"14254",-0.457117080688477
"14255",-0.426699578762054
"14256",-0.395791441202164
"14257",-0.36442819237709
"14258",-0.332645952701569
"14259",-0.300481200218201
"14260",-0.267970949411392
"14261",-0.235152572393417
"14262",-0.20206381380558
"14263",-0.168742716312408
"14264",-0.135227605700493
"14265",-0.101556986570358
"14266",-0.0677696019411087
"14267",-0.0339042916893959
"14268",-0.000000000000125440971629129
"14269",0.0339042916893959
"14270",0.0677696019411087
"14271",0.101556986570358
"14272",0.135227605700493
"14273",0.168742716312408
"14274",0.20206381380558
"14275",0.235152572393417
"14276",0.267970949411392
"14277",0.300481200218201
"14278",0.332645952701569
"14279",0.36442819237709
"14280",0.395791441202164
"14281",0.426699578762054
"14282",0.457117080688477
"14283",0.487008959054947
"14284",0.516340911388397
"14285",0.545079112052917
"14286",0.573190569877625
"14287",0.60064297914505
"14288",0.627404689788818
"14289",0.653445065021515
"14290",0.678734064102173
"14291",0.703242599964142
"14292",0.726942539215088
"14293",0.749806642532349
"14294",0.771808564662933
"14295",0.792923092842102
"14296",0.813125848770142
"14297",0.832393646240234
"14298",0.850704312324524
"14299",0.868036866188049
"14300",0.884371280670166
"14301",0.899688839912415
"14302",0.913971900939941
"14303",0.927204012870789
"14304",0.939370036125183
"14305",0.950455904006958
"14306",0.960448980331421
"14307",0.969337642192841
"14308",0.977111756801605
"14309",0.983762323856354
"14310",0.9892817735672
"14311",0.993663668632507
"14312",0.99690306186676
"14313",0.998996198177338
"14314",0.999940574169159
"14315",0.999735236167908
"14316",0.998380422592163
"14317",0.9958775639534
"14318",0.992229640483856
"14319",0.987440824508667
"14320",0.981516599655151
"14321",0.974463820457458
"14322",0.966290533542633
"14323",0.957006216049194
"14324",0.946621477603912
"14325",0.935148298740387
"14326",0.922599852085114
"14327",0.908990621566772
"14328",0.894336104393005
"14329",0.878653347492218
"14330",0.861960232257843
"14331",0.844276010990143
"14332",0.825621008872986
"14333",0.806016683578491
"14334",0.785485625267029
"14335",0.76405131816864
"14336",0.741738498210907
"14337",0.718572854995728
"14338",0.694580912590027
"14339",0.669790387153625
"14340",0.644229650497437
"14341",0.617928147315979
"14342",0.590916216373444
"14343",0.563224732875824
"14344",0.534885704517365
"14345",0.505931615829468
"14346",0.476395815610886
"14347",0.446312218904495
"14348",0.415715456008911
"14349",0.384640663862228
"14350",0.353123605251312
"14351",0.321200519800186
"14352",0.288908123970032
"14353",0.256283521652222
"14354",0.223364233970642
"14355",0.190188109874725
"14356",0.156793311238289
"14357",0.123218223452568
"14358",0.0895014554262161
"14359",0.0556817725300789
"14360",0.0217980686575174
"14361",-0.0121107008308172
"14362",-0.0460055433213711
"14363",-0.0798474922776222
"14364",-0.113597624003887
"14365",-0.147217139601707
"14366",-0.180667385458946
"14367",-0.21390987932682
"14368",-0.24690642952919
"14369",-0.279619067907333
"14370",-0.312010198831558
"14371",-0.34404256939888
"14372",-0.375679343938828
"14373",-0.406884163618088
"14374",-0.437621116638184
"14375",-0.467854887247086
"14376",-0.497550696134567
"14377",-0.526674449443817
"14378",-0.555192530155182
"14379",-0.583072304725647
"14380",-0.610281646251678
"14381",-0.636789202690125
"14382",-0.662564635276794
"14383",-0.687578201293945
"14384",-0.711801111698151
"14385",-0.73520565032959
"14386",-0.757764756679535
"14387",-0.779452621936798
"14388",-0.800244212150574
"14389",-0.820115685462952
"14390",-0.839044153690338
"14391",-0.85700786113739
"14392",-0.873986124992371
"14393",-0.889959514141083
"14394",-0.904909551143646
"14395",-0.918819069862366
"14396",-0.931672155857086
"14397",-0.943453967571259
"14398",-0.954150974750519
"14399",-0.963750839233398
"14400",-0.972242534160614
"14401",-0.979616343975067
"14402",-0.985863745212555
"14403",-0.990977585315704
"14404",-0.994951963424683
"14405",-0.997782349586487
"14406",-0.99946540594101
"14407",-0.999999284744263
"14408",-0.999383270740509
"14409",-0.997618198394775
"14410",-0.994705975055695
"14411",-0.990650057792664
"14412",-0.98545503616333
"14413",-0.979126930236816
"14414",-0.97167295217514
"14415",-0.963101744651794
"14416",-0.953423142433167
"14417",-0.942648231983185
"14418",-0.930789470672607
"14419",-0.917860388755798
"14420",-0.903876006603241
"14421",-0.88885223865509
"14422",-0.872806489467621
"14423",-0.855757176876068
"14424",-0.837723851203918
"14425",-0.818727314472198
"14426",-0.798789381980896
"14427",-0.777932941913605
"14428",-0.756182014942169
"14429",-0.733561635017395
"14430",-0.71009773015976
"14431",-0.685817360877991
"14432",-0.660748422145844
"14433",-0.634919762611389
"14434",-0.608361005783081
"14435",-0.581102728843689
"14436",-0.55317634344101
"14437",-0.524613857269287
"14438",-0.495448142290115
"14439",-0.465712755918503
"14440",-0.435441881418228
"14441",-0.40467032790184
"14442",-0.373433470726013
"14443",-0.341767221689224
"14444",-0.309707999229431
"14445",-0.277292668819427
"14446",-0.244558498263359
"14447",-0.211543127894402
"14448",-0.178284510970116
"14449",-0.144820898771286
"14450",-0.111190773546696
"14451",-0.0774327963590622
"14452",-0.0435857772827148
"14453",-0.00968864653259516
"14454",0.0242196265608072
"14455",0.0581000484526157
"14456",0.0919136703014374
"14457",0.125621601939201
"14458",0.159185096621513
"14459",0.19256554543972
"14460",0.225724577903748
"14461",0.258624076843262
"14462",0.291226178407669
"14463",0.323493450880051
"14464",0.355388730764389
"14465",0.38687539100647
"14466",0.417917191982269
"14467",0.448478490114212
"14468",0.478524088859558
"14469",0.50801944732666
"14470",0.536930680274963
"14471",0.565224587917328
"14472",0.592868506908417
"14473",0.619830787181854
"14474",0.646080315113068
"14475",0.671586990356445
"14476",0.696321427822113
"14477",0.720255255699158
"14478",0.743360877037048
"14479",0.76561176776886
"14480",0.786982357501984
"14481",0.807448029518127
"14482",0.826985239982605
"14483",0.845571577548981
"14484",0.863185703754425
"14485",0.879807233810425
"14486",0.895417213439941
"14487",0.909997522830963
"14488",0.923531532287598
"14489",0.936003684997559
"14490",0.947399497032166
"14491",0.957706034183502
"14492",0.966911315917969
"14493",0.975004851818085
"14494",0.98197728395462
"14495",0.987820625305176
"14496",0.992528080940247
"14497",0.996094346046448
"14498",0.998515248298645
"14499",0.999788045883179
"14500",0.999911248683929
"14501",0.998884737491608
"14502",0.996709644794464
"14503",0.993388533592224
"14504",0.988925158977509
"14505",0.983324706554413
"14506",0.976593613624573
"14507",0.968739569187164
"14508",0.959771692752838
"14509",0.949700176715851
"14510",0.938536703586578
"14511",0.926294028759003
"14512",0.91298633813858
"14513",0.898628830909729
"14514",0.883238017559052
"14515",0.866831660270691
"14516",0.849428594112396
"14517",0.831048846244812
"14518",0.811713516712189
"14519",0.791444838047028
"14520",0.770266175270081
"14521",0.748201787471771
"14522",0.725277125835419
"14523",0.701518476009369
"14524",0.676953256130219
"14525",0.651609599590302
"14526",0.625516712665558
"14527",0.59870457649231
"14528",0.57120406627655
"14529",0.543046772480011
"14530",0.514265060424805
"14531",0.484892010688782
"14532",0.45496141910553
"14533",0.424507707357407
"14534",0.393565863370895
"14535",0.362171500921249
"14536",0.33036071062088
"14537",0.298170059919357
"14538",0.265636563301086
"14539",0.232797607779503
"14540",0.199690997600555
"14541",0.166354760527611
"14542",0.132827252149582
"14543",0.0991470143198967
"14544",0.065352775156498
"14545",0.0314833894371986
"14546",-0.00242219702340662
"14547",-0.0363249965012074
"14548",-0.0701860338449478
"14549",-0.103966362774372
"14550",-0.137627154588699
"14551",-0.171129688620567
"14552",-0.204435452818871
"14553",-0.237506166100502
"14554",-0.270303785800934
"14555",-0.302790582180023
"14556",-0.334929227828979
"14557",-0.366682767868042
"14558",-0.398014664649963
"14559",-0.428888946771622
"14560",-0.459270060062408
"14561",-0.489123076200485
"14562",-0.518413722515106
"14563",-0.547108232975006
"14564",-0.575173676013947
"14565",-0.602577805519104
"14566",-0.629289031028748
"14567",-0.655276656150818
"14568",-0.680510878562927
"14569",-0.704962611198425
"14570",-0.728603720664978
"14571",-0.751407086849213
"14572",-0.773346483707428
"14573",-0.794396638870239
"14574",-0.814533352851868
"14575",-0.833733558654785
"14576",-0.85197502374649
"14577",-0.869236886501312
"14578",-0.88549929857254
"14579",-0.900743544101715
"14580",-0.914952039718628
"14581",-0.9281085729599
"14582",-0.940197885036469
"14583",-0.951206088066101
"14584",-0.96112060546875
"14585",-0.969929993152618
"14586",-0.977624118328094
"14587",-0.984194159507751
"14588",-0.989632546901703
"14589",-0.993933022022247
"14590",-0.997090637683868
"14591",-0.999101758003235
"14592",-0.9999640583992
"14593",-0.999676585197449
"14594",-0.998239696025848
"14595",-0.995654940605164
"14596",-0.991925358772278
"14597",-0.987055242061615
"14598",-0.981050193309784
"14599",-0.973917067050934
"14600",-0.965664148330688
"14601",-0.956300795078278
"14602",-0.945837914943695
"14603",-0.934287488460541
"14604",-0.9216628074646
"14605",-0.907978296279907
"14606",-0.893249809741974
"14607",-0.877494275569916
"14608",-0.860729694366455
"14609",-0.842975437641144
"14610",-0.82425194978714
"14611",-0.804580628871918
"14612",-0.783984243869781
